species,decimalLongitude,decimalLatitude,countryCode,individualCount,gbifID,family,taxonRank,coordinateUncertaintyInMeters,year,basisOfRecord,institutionCode,datasetName,dataset
Ceiba pubiflora,-48.033333,-15.924167,BRA,NA,1090718782,Malvaceae,SPECIES,NA,1998,PRESERVED_SPECIMEN,UFG,UFG - Herbário da Universidade Federal de Goiás,GBIF
Ceiba pubiflora,-48.03333,-15.92417,BRA,4,1095213614,Malvaceae,SPECIES,NA,1998,PRESERVED_SPECIMEN,Cenargen,CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia,GBIF
Ceiba pubiflora,-48.033333,-15.924167,BRA,NA,1094893890,Malvaceae,SPECIES,NA,1998,PRESERVED_SPECIMEN,UEFS,HUEFS - Herbario da Universidade Estadual de Feira de Santana,GBIF
Ceiba pubiflora,-44.185,-18.288056,BRA,NA,1226935681,Malvaceae,SPECIES,NA,1998,PRESERVED_SPECIMEN,USP,SPF - Herbário da Universidade de São Paulo,GBIF
Ceiba insignis,-56.85,-15.166667,BRA,NA,1138284657,Malvaceae,SPECIES,NA,1998,PRESERVED_SPECIMEN,NA,NA,GBIF
Ceiba jasminodora,-42.918056,-16.593056,BRA,NA,1226935664,Malvaceae,SPECIES,NA,1998,PRESERVED_SPECIMEN,USP,SPF - Herbário da Universidade de São Paulo,GBIF
Ceiba insignis,-56.85,-15.166667,BRA,NA,1139563258,Malvaceae,SPECIES,NA,1998,PRESERVED_SPECIMEN,NA,NA,GBIF
Ceiba jasminodora,-42.918056,-16.593056,BRA,NA,1585208673,Malvaceae,SPECIES,NA,1998,PRESERVED_SPECIMEN,"Instituto de Botânica, IBT","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",GBIF
Ceiba pubiflora,-48.31278,-14.46056,BRA,1,1587322997,Malvaceae,SPECIES,NA,1998,PRESERVED_SPECIMEN,Cenargen,CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia,GBIF
Ceiba speciosa,-49.6366,-25.0036,BRA,NA,1086600612,Malvaceae,SPECIES,NA,1997,PRESERVED_SPECIMEN,"Universidade Federal do Paraná, UFPR",EFC - Herbário Escola de Florestas Curitiba,GBIF
Ceiba pubiflora,-44.185,-18.288056,BRA,NA,1226935508,Malvaceae,SPECIES,NA,1997,PRESERVED_SPECIMEN,USP,SPF - Herbário da Universidade de São Paulo,GBIF
Ceiba insignis,-57.4897,-9.5018,BRA,NA,1135868896,Malvaceae,SPECIES,NA,1997,PRESERVED_SPECIMEN,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ",ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,GBIF
Ceiba erianthos,-39.541111,-12.805556,BRA,NA,1094748028,Malvaceae,SPECIES,NA,1997,PRESERVED_SPECIMEN,UEFS,HUEFS - Herbario da Universidade Estadual de Feira de Santana,GBIF
Ceiba glaziovii,-37.439722,-7.183333,BRA,NA,1089143667,Malvaceae,SPECIES,NA,1997,PRESERVED_SPECIMEN,UFPB,JPB - Herbário Lauro Pires Xavier,GBIF
Ceiba glaziovii,-37.439722,-7.183333,BRA,NA,1089146385,Malvaceae,SPECIES,NA,1997,PRESERVED_SPECIMEN,UFPB,JPB - Herbário Lauro Pires Xavier,GBIF
Ceiba glaziovii,-37.439722,-7.183333,BRA,NA,1089146489,Malvaceae,SPECIES,NA,1997,PRESERVED_SPECIMEN,UFPB,JPB - Herbário Lauro Pires Xavier,GBIF
Ceiba glaziovii,-37.431389,-7.186111,BRA,1,1260432013,Malvaceae,SPECIES,NA,1997,PRESERVED_SPECIMEN,MO,Tropicos,GBIF
Ceiba glaziovii,-37.431389,-7.186111,BRA,1,1260432425,Malvaceae,SPECIES,NA,1997,PRESERVED_SPECIMEN,MO,Tropicos,GBIF
Ceiba pubiflora,-44.183333,-18.283333,BRA,NA,1226935383,Malvaceae,SPECIES,NA,1996,PRESERVED_SPECIMEN,USP,SPF - Herbário da Universidade de São Paulo,GBIF
Ceiba pubiflora,-47.85,-15.86667,BRA,1,1095209412,Malvaceae,SPECIES,NA,1996,PRESERVED_SPECIMEN,Cenargen,CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia,GBIF
Ceiba pubiflora,-46.166667,-15.5,BRA,NA,1077422009,Malvaceae,SPECIES,NA,1996,PRESERVED_SPECIMEN,"Universidade Regional de Blumenau, FURB",FURB - Herbário Dr. Roberto Miguel Klein,GBIF
Ceiba speciosa,-47.85,-15.866667,BRA,NA,1272057025,Malvaceae,SPECIES,NA,1996,PRESERVED_SPECIMEN,Jardim Botânico de Brasília (JBB),HEPH - Herbário Ezechias Paulo Heringer,GBIF
Ceiba pubiflora,-41.007222,-11.679167,BRA,NA,1077205541,Malvaceae,SPECIES,NA,1996,PRESERVED_SPECIMEN,Universidade Federal da Bahia (UFBA),ALCB - Herbário Alexandre Leal Costa,GBIF
Ceiba erianthos,-39.766667,-12.7,BRA,NA,1213605275,Malvaceae,SPECIES,NA,1996,PRESERVED_SPECIMEN,UnB,UB - Herbário da Universidade de Brasília,GBIF
Ceiba erianthos,-39.766667,-12.7,BRA,NA,1094741344,Malvaceae,SPECIES,NA,1996,PRESERVED_SPECIMEN,UEFS,HUEFS - Herbario da Universidade Estadual de Feira de Santana,GBIF
Ceiba erianthos,-39.7,-12.716667,BRA,NA,1094741213,Malvaceae,SPECIES,NA,1996,PRESERVED_SPECIMEN,UEFS,HUEFS - Herbario da Universidade Estadual de Feira de Santana,GBIF
Ceiba erianthos,-40.533333,-11.016667,BRA,NA,1094744092,Malvaceae,SPECIES,NA,1996,PRESERVED_SPECIMEN,UEFS,HUEFS - Herbario da Universidade Estadual de Feira de Santana,GBIF
Ceiba glaziovii,-40.559444,-11.027222,BRA,NA,1077205548,Malvaceae,SPECIES,NA,1996,PRESERVED_SPECIMEN,Universidade Federal da Bahia (UFBA),ALCB - Herbário Alexandre Leal Costa,GBIF
Ceiba pentandra,-39.166667,-14.8,BRA,NA,1094742384,Malvaceae,SPECIES,NA,1996,PRESERVED_SPECIMEN,UEFS,HUEFS - Herbario da Universidade Estadual de Feira de Santana,GBIF
Ceiba glaziovii,-40.559444,-11.027222,BRA,NA,1226935566,Malvaceae,SPECIES,NA,1996,PRESERVED_SPECIMEN,USP,SPF - Herbário da Universidade de São Paulo,GBIF
Ceiba erianthos,-39.166667,-14.8,BRA,NA,1094168813,Malvaceae,SPECIES,NA,1996,PRESERVED_SPECIMEN,UESC,UESC - Herbário Universidade Estadual de Santa Cruz,GBIF
Ceiba erianthos,-39.17,-14.8,BRA,NA,1928009595,Malvaceae,SPECIES,NA,1996,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba glaziovii,-40.116667,-6.65,BRA,NA,1089255909,Malvaceae,SPECIES,NA,1996,PRESERVED_SPECIMEN,"Universidade Federal do Ceará, UFC",EAC - Herbário Prisco Bezerra,GBIF
Ceiba erianthos,-39.7,-12.716667,BRA,NA,1094741475,Malvaceae,SPECIES,NA,1996,PRESERVED_SPECIMEN,UEFS,HUEFS - Herbario da Universidade Estadual de Feira de Santana,GBIF
Ceiba glaziovii,-40.116667,-6.65,BRA,NA,1089249902,Malvaceae,SPECIES,NA,1996,PRESERVED_SPECIMEN,"Universidade Federal do Ceará, UFC",EAC - Herbário Prisco Bezerra,GBIF
Ceiba insignis,-38.78657149197472,-10.966916772707025,BRA,NA,1928132174,Malvaceae,SPECIES,NA,1996,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba glaziovii,-36.864722,-9.305556,BRA,NA,1587304816,Malvaceae,SPECIES,NA,1996,PRESERVED_SPECIMEN,IMA,MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas,GBIF
Ceiba insignis,-58.977778,-15.376667,BRA,NA,1077318243,Malvaceae,SPECIES,NA,1995,PRESERVED_SPECIMEN,Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA),CPAP - Herbário CPAP,GBIF
Ceiba insignis,-58.977778,-15.376667,BRA,NA,1077318244,Malvaceae,SPECIES,NA,1995,PRESERVED_SPECIMEN,Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA),CPAP - Herbário CPAP,GBIF
Ceiba pubiflora,-49.116667,-15.316667,BRA,NA,1094927264,Malvaceae,SPECIES,NA,1995,PRESERVED_SPECIMEN,UEFS,HUEFS - Herbario da Universidade Estadual de Feira de Santana,GBIF
Ceiba glaziovii,-38.321111,-7.983333,BRA,NA,1077559085,Malvaceae,SPECIES,NA,1995,PRESERVED_SPECIMEN,IPA,IPA - Herbário - IPA Dárdano de Andrade Lima,GBIF
Ceiba erianthos,-39.533333,-12.8,BRA,NA,1089238071,Malvaceae,SPECIES,NA,1995,PRESERVED_SPECIMEN,"Universidade Federal do Ceará, UFC",EAC - Herbário Prisco Bezerra,GBIF
Ceiba erianthos,-39.533333,-12.8,BRA,NA,1094740177,Malvaceae,SPECIES,NA,1995,PRESERVED_SPECIMEN,UEFS,HUEFS - Herbario da Universidade Estadual de Feira de Santana,GBIF
Ceiba pubiflora,-48.459166,-13.923611,BRA,4,1095206232,Malvaceae,SPECIES,NA,1995,PRESERVED_SPECIMEN,Cenargen,CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia,GBIF
Ceiba speciosa,-48.434167,-22.872222,BRA,NA,1087510208,Malvaceae,SPECIES,NA,1994,PRESERVED_SPECIMEN,"Universidade Estadual Paulista, UNESP",BOTU - Herbário Irina Delanova Gemtchújnicov,GBIF
Ceiba pubiflora,-49.516667,-19.916667,BRA,NA,1098491126,Malvaceae,SPECIES,NA,1994,PRESERVED_SPECIMEN,UNESPSJRP,SJRP - Herbário de São José do Rio Preto,GBIF
Ceiba speciosa,-47.283333,-14.116667,BRA,NA,1090714573,Malvaceae,SPECIES,NA,1994,PRESERVED_SPECIMEN,UFG,UFG - Herbário da Universidade Federal de Goiás,GBIF
Ceiba speciosa,-51.1628,-23.3103,BRA,NA,1090563481,Malvaceae,SPECIES,NA,1994,PRESERVED_SPECIMEN,IAC,IAC - Herbário do Instituto Agronômico de Campinas,GBIF
Ceiba pubiflora,-47.283333,-14.116667,BRA,NA,1087244176,Malvaceae,SPECIES,NA,1994,PRESERVED_SPECIMEN,UnB,UB - Herbário da Universidade de Brasília,GBIF
Ceiba pubiflora,-57.783333,-19.1,BRA,NA,1090759063,Malvaceae,SPECIES,NA,1994,PRESERVED_SPECIMEN,Fundação Universidade Federal de Mato Grosso do Sul (UFMS),CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul,GBIF
Ceiba pubiflora,-57.783333,-19.1,BRA,NA,1077317017,Malvaceae,SPECIES,NA,1994,PRESERVED_SPECIMEN,Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA),CPAP - Herbário CPAP,GBIF
Ceiba insignis,-57.65,-19.016667,BRA,NA,1077317061,Malvaceae,SPECIES,NA,1994,PRESERVED_SPECIMEN,Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA),CPAP - Herbário CPAP,GBIF
Ceiba erianthos,-42.018386387664016,-22.883260395889323,BRA,NA,1928275958,Malvaceae,SPECIES,NA,1993,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba glaziovii,-40.483333,-11.3,BRA,NA,1077196494,Malvaceae,SPECIES,NA,1993,PRESERVED_SPECIMEN,Universidade Federal da Bahia (UFBA),ALCB - Herbário Alexandre Leal Costa,GBIF
Ceiba glaziovii,-36.5,-7.25,BRA,NA,1228427623,Malvaceae,SPECIES,NA,1993,PRESERVED_SPECIMEN,F,NA,GBIF
Ceiba glaziovii,-37.999167,-9.388611,BRA,NA,1587304759,Malvaceae,SPECIES,NA,1993,PRESERVED_SPECIMEN,IMA,MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas,GBIF
Ceiba glaziovii,-35.976111,-8.283333,BRA,NA,1587305478,Malvaceae,SPECIES,NA,1993,PRESERVED_SPECIMEN,IMA,MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas,GBIF
Ceiba speciosa,-42.833333,-22.433333,BRA,NA,1424273104,Malvaceae,SPECIES,NA,1992,PRESERVED_SPECIMEN,JBRJ,RB - Rio de Janeiro Botanical Garden Herbarium Collection,GBIF
Ceiba speciosa,-42.833333,-22.433333,BRA,NA,1424273135,Malvaceae,SPECIES,NA,1992,PRESERVED_SPECIMEN,JBRJ,RB - Rio de Janeiro Botanical Garden Herbarium Collection,GBIF
Ceiba pubiflora,-57.65,-19.016667,BRA,NA,1090759101,Malvaceae,SPECIES,NA,1992,PRESERVED_SPECIMEN,Fundação Universidade Federal de Mato Grosso do Sul (UFMS),CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul,GBIF
Ceiba erianthos,-41.783333,-13.316667,BRA,NA,1226934991,Malvaceae,SPECIES,NA,1992,PRESERVED_SPECIMEN,USP,SPF - Herbário da Universidade de São Paulo,GBIF
Ceiba erianthos,-41.783333,-13.316667,BRA,NA,1094729207,Malvaceae,SPECIES,NA,1992,PRESERVED_SPECIMEN,UEFS,HUEFS - Herbario da Universidade Estadual de Feira de Santana,GBIF
Ceiba lupuna,-68.8,-10.85,BRA,NA,1930619462,Malvaceae,SPECIES,NA,1991,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba lupuna,-68.8,-10.85,BRA,1,1260432760,Malvaceae,SPECIES,NA,1991,PRESERVED_SPECIMEN,MO,Tropicos,GBIF
Ceiba insignis,-68.8,-10.85,BRA,NA,1042503904,Malvaceae,SPECIES,NA,1991,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",GBIF
Ceiba lupuna,-68.7498441588876,-11.01963647844977,BRA,NA,1929591472,Malvaceae,SPECIES,NA,1991,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba pubiflora,-57.65,-19.016667,BRA,NA,1077313386,Malvaceae,SPECIES,NA,1991,PRESERVED_SPECIMEN,Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA),CPAP - Herbário CPAP,GBIF
Ceiba speciosa,-42.083333,-20.716667,BRA,NA,1585337102,Malvaceae,SPECIES,NA,1990,PRESERVED_SPECIMEN,JBRJ,RB - Rio de Janeiro Botanical Garden Herbarium Collection,GBIF
Ceiba speciosa,-42.016667,-20.716667,BRA,NA,1585337292,Malvaceae,SPECIES,NA,1990,PRESERVED_SPECIMEN,JBRJ,RB - Rio de Janeiro Botanical Garden Herbarium Collection,GBIF
Ceiba samauma,-56.266667,-16.15,BRA,NA,1090759057,Malvaceae,SPECIES,NA,1990,PRESERVED_SPECIMEN,Fundação Universidade Federal de Mato Grosso do Sul (UFMS),CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul,GBIF
Ceiba samauma,-56.266667,-16.15,BRA,NA,1077312290,Malvaceae,SPECIES,NA,1990,PRESERVED_SPECIMEN,Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA),CPAP - Herbário CPAP,GBIF
Ceiba insignis,-67.75,-10.5,BRA,NA,1929538691,Malvaceae,SPECIES,NA,1990,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba jasminodora,-43.816667,-18.283333,BRA,NA,1226934800,Malvaceae,SPECIES,NA,1990,PRESERVED_SPECIMEN,USP,SPF - Herbário da Universidade de São Paulo,GBIF
Ceiba jasminodora,-42.916667,-16.6,BRA,NA,1226934719,Malvaceae,SPECIES,NA,1990,PRESERVED_SPECIMEN,USP,SPF - Herbário da Universidade de São Paulo,GBIF
Ceiba speciosa,-51.237222,-30.019139,BRA,1,1090608776,Malvaceae,SPECIES,NA,1990,PRESERVED_SPECIMEN,PUCRS,MPUC - Herbário do Museu da Pontifícia Universidade Católica do Rio Grande do Sul,GBIF
Ceiba pubiflora,-57.65,-19.016667,BRA,NA,1077312548,Malvaceae,SPECIES,NA,1990,PRESERVED_SPECIMEN,Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA),CPAP - Herbário CPAP,GBIF
Ceiba pubiflora,-57.65,-19.016667,BRA,NA,1090759062,Malvaceae,SPECIES,NA,1990,PRESERVED_SPECIMEN,Fundação Universidade Federal de Mato Grosso do Sul (UFMS),CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul,GBIF
Ceiba erianthos,-40.400278,-18.710833,BRA,NA,1123788430,Malvaceae,SPECIES,NA,1989,PRESERVED_SPECIMEN,MBML,MBML-Herbario - Herbário Mello Leitão,GBIF
Ceiba jasminodora,-42.916667,-16.6,BRA,NA,1226934639,Malvaceae,SPECIES,NA,1989,PRESERVED_SPECIMEN,USP,SPF - Herbário da Universidade de São Paulo,GBIF
Ceiba pentandra,-61.43,3.37,BRA,NA,1929278807,Malvaceae,SPECIES,NA,1988,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba erianthos,-40.6325,-19.8375,BRA,NA,1123789620,Malvaceae,SPECIES,NA,1988,PRESERVED_SPECIMEN,MBML,MBML-Herbario - Herbário Mello Leitão,GBIF
Ceiba erianthos,-42.066667,-20.716667,BRA,NA,1585337457,Malvaceae,SPECIES,NA,1988,PRESERVED_SPECIMEN,JBRJ,RB - Rio de Janeiro Botanical Garden Herbarium Collection,GBIF
Ceiba erianthos,-40.6325,-19.8375,BRA,NA,1123787295,Malvaceae,SPECIES,NA,1988,PRESERVED_SPECIMEN,MBML,MBML-Herbario - Herbário Mello Leitão,GBIF
Ceiba erianthos,-42.066667,-20.716667,BRA,NA,1585337022,Malvaceae,SPECIES,NA,1988,PRESERVED_SPECIMEN,JBRJ,RB - Rio de Janeiro Botanical Garden Herbarium Collection,GBIF
Ceiba erianthos,-42.066667,-20.716667,BRA,NA,1585337024,Malvaceae,SPECIES,NA,1988,PRESERVED_SPECIMEN,JBRJ,RB - Rio de Janeiro Botanical Garden Herbarium Collection,GBIF
Ceiba erianthos,-40.6325,-19.8375,BRA,NA,1123787903,Malvaceae,SPECIES,NA,1988,PRESERVED_SPECIMEN,MBML,MBML-Herbario - Herbário Mello Leitão,GBIF
Ceiba pentandra,-61.83,3.583333,BRA,NA,1042709067,Malvaceae,SPECIES,NA,1987,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",GBIF
Ceiba pentandra,-61.833333,3.583333,BRA,NA,1291042903,Malvaceae,SPECIES,NA,1987,PRESERVED_SPECIMEN,UEFS,HUEFS - Herbario da Universidade Estadual de Feira de Santana,GBIF
Ceiba pentandra,-61.42,3.366667,BRA,NA,1042641351,Malvaceae,SPECIES,NA,1987,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",GBIF
Ceiba speciosa,-54,-30,BRA,NA,1228505645,Malvaceae,SPECIES,NA,1987,PRESERVED_SPECIMEN,F,NA,GBIF
Ceiba insignis,-63.65,-10.583333,BRA,NA,575150480,Malvaceae,SPECIES,NA,1987,PRESERVED_SPECIMEN,E,Royal Botanic Garden Edinburgh Herbarium,GBIF
Ceiba speciosa,-63.65,-10.583333,BRA,NA,1042518633,Malvaceae,SPECIES,NA,1987,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",GBIF
Ceiba speciosa,-63.65,-10.58333,BRA,NA,1260879584,Malvaceae,SPECIES,NA,1987,PRESERVED_SPECIMEN,MO,Tropicos,GBIF
Ceiba pubiflora,-57.783333,-19.1,BRA,NA,575023337,Malvaceae,SPECIES,NA,1987,PRESERVED_SPECIMEN,E,Royal Botanic Garden Edinburgh Herbarium,GBIF
Ceiba insignis,-61.95304279309413,-10.888868359988095,BRA,NA,1929676265,Malvaceae,SPECIES,NA,1987,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba pubiflora,-57.783333,-19.1,BRA,NA,1077308271,Malvaceae,SPECIES,NA,1987,PRESERVED_SPECIMEN,Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA),CPAP - Herbário CPAP,GBIF
Ceiba speciosa,-47.0608,-22.9056,BRA,NA,1090555162,Malvaceae,SPECIES,NA,1986,PRESERVED_SPECIMEN,IAC,IAC - Herbário do Instituto Agronômico de Campinas,GBIF
Ceiba glaziovii,-40.983333,-12.016667,BRA,NA,1094727170,Malvaceae,SPECIES,NA,1986,PRESERVED_SPECIMEN,UEFS,HUEFS - Herbario da Universidade Estadual de Feira de Santana,GBIF
Ceiba ventricosa,-40.983333,-12.016667,BRA,NA,1077193784,Malvaceae,SPECIES,NA,1986,PRESERVED_SPECIMEN,Universidade Federal da Bahia (UFBA),ALCB - Herbário Alexandre Leal Costa,GBIF
Ceiba glaziovii,-40.983333,-12.016667,BRA,NA,1264707350,Malvaceae,SPECIES,NA,1986,PRESERVED_SPECIMEN,UFRGS,ICN - Herbário do Instituto de Ciências Naturais,GBIF
Ceiba pubiflora,-40.665833,-19.658889,BRA,NA,1123783417,Malvaceae,SPECIES,NA,1986,PRESERVED_SPECIMEN,MBML,MBML-Herbario - Herbário Mello Leitão,GBIF
Ceiba pentandra,-45.25,-3.5,BRA,NA,1929117174,Malvaceae,SPECIES,NA,1986,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba erianthos,-38.68,-12.37,BRA,NA,1930915968,Malvaceae,SPECIES,NA,1986,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba erianthos,-38.683333,-12.366667,BRA,NA,1077193755,Malvaceae,SPECIES,NA,1986,PRESERVED_SPECIMEN,Universidade Federal da Bahia (UFBA),ALCB - Herbário Alexandre Leal Costa,GBIF
Ceiba erianthos,-38.683333,-12.366667,BRA,NA,1089009398,Malvaceae,SPECIES,NA,1986,PRESERVED_SPECIMEN,UNICAMP,UEC - Herbário da Universidade Estadual de Campinas,GBIF
Ceiba erianthos,-38.683333,-12.366667,BRA,NA,1094724131,Malvaceae,SPECIES,NA,1986,PRESERVED_SPECIMEN,UEFS,HUEFS - Herbario da Universidade Estadual de Feira de Santana,GBIF
Ceiba erianthos,-40.483333,-11.3,BRA,NA,1077192378,Malvaceae,SPECIES,NA,1985,PRESERVED_SPECIMEN,Universidade Federal da Bahia (UFBA),ALCB - Herbário Alexandre Leal Costa,GBIF
Ceiba pentandra,-45.25,-3.5,BRA,NA,1929800475,Malvaceae,SPECIES,NA,1985,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba samauma,-60,-15,BRA,NA,1423917754,Malvaceae,SPECIES,NA,1985,PRESERVED_SPECIMEN,JBRJ,RB - Rio de Janeiro Botanical Garden Herbarium Collection,GBIF
Ceiba ventricosa,-38.966667,-12.25,BRA,NA,1094721379,Malvaceae,SPECIES,NA,1984,PRESERVED_SPECIMEN,UEFS,HUEFS - Herbario da Universidade Estadual de Feira de Santana,GBIF
Ceiba ventricosa,-38.966667,-12.25,BRA,NA,1077192045,Malvaceae,SPECIES,NA,1984,PRESERVED_SPECIMEN,Universidade Federal da Bahia (UFBA),ALCB - Herbário Alexandre Leal Costa,GBIF
Ceiba pubiflora,-41.833333,-11.666667,BRA,NA,1077243096,Malvaceae,SPECIES,NA,1984,PRESERVED_SPECIMEN,Universidade Federal da Bahia (UFBA),ALCB - Herbário Alexandre Leal Costa,GBIF
Ceiba ventricosa,-41.833333,-11.666667,BRA,NA,1086727944,Malvaceae,SPECIES,NA,1984,PRESERVED_SPECIMEN,Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA),HTSA - Herbário do Trópico Semiárido,GBIF
Ceiba pubiflora,-57.65,-19.016667,BRA,NA,1087244142,Malvaceae,SPECIES,NA,1984,PRESERVED_SPECIMEN,UnB,UB - Herbário da Universidade de Brasília,GBIF
Ceiba insignis,-63.05,-11.2,BRA,NA,1931033776,Malvaceae,SPECIES,NA,1984,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba speciosa,-62,-11.2,BRA,NA,574911762,Malvaceae,SPECIES,NA,1984,PRESERVED_SPECIMEN,E,Royal Botanic Garden Edinburgh Herbarium,GBIF
Ceiba insignis,-62,-11.2,BRA,NA,1260879086,Malvaceae,SPECIES,NA,1984,PRESERVED_SPECIMEN,MO,Tropicos,GBIF
Ceiba speciosa,-63.05,-11.2,BRA,NA,1042514876,Malvaceae,SPECIES,NA,1984,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",GBIF
Ceiba glaziovii,-37.1,-7.133333,BRA,NA,1042523251,Malvaceae,SPECIES,NA,1984,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",GBIF
Ceiba glaziovii,-37.1,-7.133333,BRA,NA,1077552861,Malvaceae,SPECIES,NA,1984,PRESERVED_SPECIMEN,IPA,IPA - Herbário - IPA Dárdano de Andrade Lima,GBIF
Ceiba glaziovii,-37.1,-7.133333,BRA,NA,1094726800,Malvaceae,SPECIES,NA,1984,PRESERVED_SPECIMEN,UEFS,HUEFS - Herbario da Universidade Estadual de Feira de Santana,GBIF
Ceiba glaziovii,-37.1,-7.133333,BRA,NA,1264706454,Malvaceae,SPECIES,NA,1984,PRESERVED_SPECIMEN,UFRGS,ICN - Herbário do Instituto de Ciências Naturais,GBIF
Ceiba glaziovii,-37.1,-7.133333,BRA,NA,1077193189,Malvaceae,SPECIES,NA,1984,PRESERVED_SPECIMEN,Universidade Federal da Bahia (UFBA),ALCB - Herbário Alexandre Leal Costa,GBIF
Ceiba glaziovii,-37.1,-7.133333,BRA,NA,1226934600,Malvaceae,SPECIES,NA,1984,PRESERVED_SPECIMEN,USP,SPF - Herbário da Universidade de São Paulo,GBIF
Ceiba samauma,-44.03,-5.8,BRA,1,1320067541,Malvaceae,SPECIES,NA,1983,PRESERVED_SPECIMEN,US,NMNH Extant Biology,GBIF
Ceiba samauma,-44.05,-5.8,BRA,NA,1927978700,Malvaceae,SPECIES,NA,1983,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba samauma,-56.07770145450736,-15.869494806846667,BRA,NA,1928133439,Malvaceae,SPECIES,NA,1983,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba samauma,-45.1,-5.4,BRA,1,1257501782,Malvaceae,SPECIES,NA,1983,PRESERVED_SPECIMEN,MO,Tropicos,GBIF
Ceiba pubiflora,-39.227366,-14.771874,BRA,NA,1928079585,Malvaceae,SPECIES,2320.07,1983,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba samauma,-45.1,-5.4,BRA,NA,1930765565,Malvaceae,SPECIES,NA,1983,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba speciosa,-51.178068,-30.051692,BRA,NA,1077437641,Malvaceae,SPECIES,NA,1983,PRESERVED_SPECIMEN,Museu de Ciências Naturais - Fundação Zoobotânica do Rio Grande do Sul (MCN-FZBRS),HAS - Herbário Alarich Rudolf Holger Schultz,GBIF
Ceiba samauma,-45.1,-5.4,BRA,1,1322252450,Malvaceae,SPECIES,NA,1983,PRESERVED_SPECIMEN,US,NMNH Extant Biology,GBIF
Ceiba glaziovii,-54.9,-9.37,BRA,NA,1928159609,Malvaceae,SPECIES,NA,1983,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba insignis,-43.566667,-12.2,BRA,NA,1140443051,Malvaceae,SPECIES,NA,1983,PRESERVED_SPECIMEN,NA,NA,GBIF
